"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","184","310722","0.0-18.0-2.29","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","8","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","163","30"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","185","311730","0.0-18.0-3.29","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","165","30"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","186","313272","0.0-18.0-1.30","","1537","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","8","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","170","31"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","187","313530","0.0-18.0-2.30","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","8","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","166","31"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","188","314540","0.0-18.0-3.30","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","174","31"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","189","315690","0.0-18.0-1.31","","1146","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","8","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","179","32"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","190","315950","0.0-18.0-2.31","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","8","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","177","32"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","191","316958","0.0-18.0-3.31","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","177","32"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","192","317826","0.0-18.0-1.32","","865","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Marcus","trustrating_stim/white_mw046.bmp","Kept","0.4,0.8","11","0.4","182","33"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","193","318086","0.0-18.0-2.32","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Marcus","trustrating_stim/white_mw046.bmp","Kept","0.4,0.8","11","0.4","181","33"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","194","319095","0.0-18.0-3.32","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Marcus","trustrating_stim/white_mw046.bmp","Kept","0.4,0.8","11","0.4","181","33"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","195","319890","0.0-18.0-1.33","","792","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","9","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","186","34"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","196","320143","0.0-18.0-2.33","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","9","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","181","34"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","197","321152","0.0-18.0-3.33","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","191","34"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","198","321746","0.0-18.0-1.34","","591","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","9","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","196","35"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","199","322007","0.0-18.0-2.34","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","9","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","191","35"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","200","323017","0.0-18.0-3.34","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","201","35"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","201","323506","0.0-18.0-1.35","","486","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","206","36"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","202","323760","0.0-18.0-2.35","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","205","36"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","203","324771","0.0-18.0-3.35","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","205","36"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","204","325343","0.0-18.0-1.36","","567","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","210","37"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","205","325601","0.0-18.0-2.36","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","209","37"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","206","326610","0.0-18.0-3.36","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","211","37"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","207","328274","0.0-18.0-1.37","","1660","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","10","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","216","38"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","208","328530","0.0-18.0-2.37","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","10","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","212","38"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","209","329538","0.0-18.0-3.37","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","220","38"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","210","330634","0.0-18.0-1.38","","1092","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","225","39"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","211","330890","0.0-18.0-2.38","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","224","39"
